symbol,type,common_name,hq_aprox_location_lat,hq_aprox_location_lon,Date,Open,High,Low,Close,Adj Close,Volume,Year
NVDA,Stock,Nvidia,43,-71,3/12/2018,43.150002,43.669998,36.404999,36.9025,36.670849,307690000,2018
NVDA,Stock,Nvidia,43,-71,10/12/2018,36.450001,38.9725,36.205002,36.612499,36.382671,289872400,2018
NVDA,Stock,Nvidia,43,-71,17/12/2018,36.310001,37.5825,32.115002,32.392502,32.189156,358593200,2018
NVDA,Stock,Nvidia,43,-71,24/12/2018,31.622499,34.3475,31.115,33.412498,33.202751,242471200,2018
NVDA,Stock,Nvidia,43,-71,31/12/2018,33.849998,34.619999,31.922501,34.047501,33.833775,226506400,2018
NVDA,Stock,Nvidia,43,-71,7/1/2019,34.625,37.4375,34.107498,37.2075,36.973938,351035600,2019
NVDA,Stock,Nvidia,43,-71,14/1/2019,36.68,39.494999,36.442501,39.232498,38.986225,296205600,2019
NVDA,Stock,Nvidia,43,-71,21/1/2019,38.927502,40.220001,36.887501,40.037498,39.786171,311611600,2019
NVDA,Stock,Nvidia,43,-71,28/1/2019,34.137501,36.697498,32.75,36.182499,35.955364,610758800,2019
NVDA,Stock,Nvidia,43,-71,4/2/2019,36.342499,38.900002,36.032501,37.0425,36.809975,287220400,2019
NVDA,Stock,Nvidia,43,-71,11/2/2019,36.5975,40.967499,36.125,39.334999,39.088078,403562400,2019
NVDA,Stock,Nvidia,43,-71,18/2/2019,39.227501,40.314999,38.794998,39.797501,39.547684,194316800,2019
NVDA,Stock,Nvidia,43,-71,25/2/2019,40.639999,41.32,38.2775,39.112499,38.866978,232687200,2019
NVDA,Stock,Nvidia,43,-71,4/3/2019,39.5,39.73,36.200001,37.66,37.462162,204896000,2019
NVDA,Stock,Nvidia,43,-71,11/3/2019,37.897499,42.8825,37.422501,42.452499,42.229485,338907200,2019
NVDA,Stock,Nvidia,43,-71,18/3/2019,42.77,46.25,41.965,44.375,44.141884,363306800,2019
NVDA,Stock,Nvidia,43,-71,25/3/2019,43.965,45.4375,42.7775,44.889999,44.654186,264025200,2019
NVDA,Stock,Nvidia,43,-71,1/4/2019,45.814999,47.912498,45.092499,47.737499,47.486721,264736800,2019
NVDA,Stock,Nvidia,43,-71,8/4/2019,47.43,48.3675,46.889999,47.502499,47.25296,215524400,2019
NVDA,Stock,Nvidia,43,-71,15/4/2019,47.424999,47.615002,45.775002,46.575001,46.330338,156704800,2019
NVDA,Stock,Nvidia,43,-71,22/4/2019,46.337502,48.202499,43.325001,44.522499,44.288616,231328000,2019
NVDA,Stock,Nvidia,43,-71,29/4/2019,44.602501,46.217499,43.875,45.752499,45.512154,184062800,2019
NVDA,Stock,Nvidia,43,-71,6/5/2019,43.875,45.084999,41,42.205002,41.983288,262631200,2019
NVDA,Stock,Nvidia,43,-71,13/5/2019,40.875,41.107498,38.735001,39.1325,38.926929,348726800,2019
NVDA,Stock,Nvidia,43,-71,20/5/2019,38.137501,38.924999,36.220001,36.287498,36.096874,220920800,2019
NVDA,Stock,Nvidia,43,-71,27/5/2019,36.465,36.794998,33.8475,33.865002,33.687096,177217600,2019
NVDA,Stock,Nvidia,43,-71,3/6/2019,33.977501,36.720001,33.150002,36.375,36.225212,238909200,2019
NVDA,Stock,Nvidia,43,-71,10/6/2019,36.939999,38.09,35.709999,36.16,36.011105,184805200,2019
NVDA,Stock,Nvidia,43,-71,17/6/2019,36.142502,39.3325,35.912498,37.939999,37.783768,197420000,2019
NVDA,Stock,Nvidia,43,-71,24/6/2019,38.154999,41.342499,37.68,41.057499,40.888435,202199600,2019
NVDA,Stock,Nvidia,43,-71,1/7/2019,43.142502,43.487499,39.419998,40.057499,39.892548,175317200,2019
NVDA,Stock,Nvidia,43,-71,8/7/2019,39.4575,42.6175,38.75,41.9025,41.72995,231367600,2019
NVDA,Stock,Nvidia,43,-71,15/7/2019,42.115002,43.177502,41.209999,42.110001,41.9366,176657600,2019
NVDA,Stock,Nvidia,43,-71,22/7/2019,42.325001,44.7225,42.25,43.767502,43.587276,177721200,2019
NVDA,Stock,Nvidia,43,-71,29/7/2019,43.695,43.985001,39.82,40.297501,40.131569,165490800,2019
NVDA,Stock,Nvidia,43,-71,5/8/2019,38.450001,39.577499,37.224998,38.544998,38.386276,197410400,2019
NVDA,Stock,Nvidia,43,-71,12/8/2019,38.02,40.384998,36.8475,39.889999,39.725742,253619600,2019
NVDA,Stock,Nvidia,43,-71,19/8/2019,41.029999,43.362499,40.41,40.610001,40.442772,257708800,2019
NVDA,Stock,Nvidia,43,-71,26/8/2019,41.4025,42.715,39.75,41.877499,41.705055,151338000,2019
NVDA,Stock,Nvidia,43,-71,2/9/2019,41.145,45.272499,40.8125,44.662498,44.522614,159652000,2019
NVDA,Stock,Nvidia,43,-71,9/9/2019,44.974998,47.099998,44.697498,45.485001,45.342541,178428000,2019
NVDA,Stock,Nvidia,43,-71,16/9/2019,44.73,45.400002,43.07,43.172501,43.037289,130875200,2019
NVDA,Stock,Nvidia,43,-71,23/9/2019,43.174999,44.755001,42.330002,42.939999,42.805511,147203200,2019
NVDA,Stock,Nvidia,43,-71,30/9/2019,43.200001,45.787498,42.532501,45.4925,45.350021,156167600,2019
NVDA,Stock,Nvidia,43,-71,7/10/2019,46.145,47.334999,44.125,46.497501,46.351868,197336000,2019
NVDA,Stock,Nvidia,43,-71,14/10/2019,46.41,49.822498,46.0975,47.622501,47.473347,186398400,2019
NVDA,Stock,Nvidia,43,-71,21/10/2019,48.240002,51.345001,47.7575,51.134998,50.974842,152561600,2019
NVDA,Stock,Nvidia,43,-71,28/10/2019,51.575001,52.224998,49.452499,50.647499,50.488869,124136000,2019
NVDA,Stock,Nvidia,43,-71,4/11/2019,51.462502,52.924999,51.0275,51.945,51.78231,141603600,2019
NVDA,Stock,Nvidia,43,-71,11/11/2019,51.9375,52.965,50.16,51.047501,50.887619,239883600,2019
NVDA,Stock,Nvidia,43,-71,18/11/2019,50.9725,53.637501,50.942501,52.7225,52.557377,197422800,2019
NVDA,Stock,Nvidia,43,-71,25/11/2019,54.009998,55.352501,53.880001,54.185001,54.015293,124906000,2019
NVDA,Stock,Nvidia,43,-71,2/12/2019,54.115002,54.25,50.092499,53.0425,52.915386,152781200,2019
NVDA,Stock,Nvidia,43,-71,9/12/2019,52.8125,57.244999,52.724998,55.997501,55.863308,156111600,2019
NVDA,Stock,Nvidia,43,-71,16/12/2019,56.474998,60.0975,56.192501,59.842499,59.699089,203412400,2019
NVDA,Stock,Nvidia,43,-71,23/12/2019,60.130001,60.452499,58.952499,59.217499,59.075588,93142000,2019
NVDA,Stock,Nvidia,43,-71,30/12/2019,58.997501,59.977501,57.532501,59.017502,58.876068,93198000,2019
NVDA,Stock,Nvidia,43,-71,6/1/2020,58.080002,62.137501,57.817501,61.080002,60.933624,142600800,2020
NVDA,Stock,Nvidia,43,-71,13/1/2020,61.915001,63.247501,61.1325,62.32,62.17065,148001600,2020
NVDA,Stock,Nvidia,43,-71,20/1/2020,61.952499,64.875,61.642502,62.619999,62.469936,107518400,2020
NVDA,Stock,Nvidia,43,-71,27/1/2020,59.560001,62.317501,58.057499,59.107498,58.965851,170128400,2020
NVDA,Stock,Nvidia,43,-71,3/2/2020,58.924999,63.5625,58.862499,62.897499,62.746765,114336400,2020
NVDA,Stock,Nvidia,43,-71,10/2/2020,63.125,73.7425,63.075001,72.447502,72.273888,311274800,2020
NVDA,Stock,Nvidia,43,-71,17/2/2020,71.410004,79.080002,71.214996,73.517502,73.341316,289272800,2020
NVDA,Stock,Nvidia,43,-71,24/2/2020,67.547501,70.467499,60.447498,67.517502,67.355698,469981200,2020
NVDA,Stock,Nvidia,43,-71,2/3/2020,69.224998,71.222504,64.5,66.510002,66.390305,319668400,2020
NVDA,Stock,Nvidia,43,-71,9/3/2020,59.974998,65.269997,53.950001,60.209999,60.101639,314614800,2020
NVDA,Stock,Nvidia,43,-71,16/3/2020,53.102501,57.580002,45.169998,51.4375,51.344925,400502000,2020
NVDA,Stock,Nvidia,43,-71,23/3/2020,51.427502,65.779999,49.630001,63.182499,63.068783,387388800,2020
NVDA,Stock,Nvidia,43,-71,30/3/2020,63.84,68.849998,59.5975,60.977501,60.86776,354810000,2020
NVDA,Stock,Nvidia,43,-71,6/4/2020,63.810001,69.5625,63.232498,65.737503,65.619194,258041200,2020
NVDA,Stock,Nvidia,43,-71,13/4/2020,65.137497,74.75,64.25,73.080002,72.948471,258024400,2020
NVDA,Stock,Nvidia,43,-71,20/4/2020,71.809998,73.375,66.777496,72.397499,72.267197,244439200,2020
NVDA,Stock,Nvidia,43,-71,27/4/2020,73.747498,76.050003,70.209999,70.695,70.567772,201946400,2020
NVDA,Stock,Nvidia,43,-71,4/5/2020,70.220001,78.1875,70.220001,78.125,77.984398,172286400,2020
NVDA,Stock,Nvidia,43,-71,11/5/2020,78.074997,85.004997,75.947502,84.907501,84.754684,317794400,2020
NVDA,Stock,Nvidia,43,-71,18/5/2020,87.605003,90.93,86.805,90.262497,90.100052,387914800,2020
NVDA,Stock,Nvidia,43,-71,25/5/2020,91.567497,91.817497,79.967499,88.754997,88.595268,342682400,2020
NVDA,Stock,Nvidia,43,-71,1/6/2020,88.332497,89.970001,86.580002,89.199997,89.039459,205266400,2020
NVDA,Stock,Nvidia,43,-71,8/6/2020,88.772499,95,86.857498,89.324997,89.204926,264296400,2020
NVDA,Stock,Nvidia,43,-71,15/6/2020,88.152496,94.449997,87.4375,92.612503,92.488014,212259200,2020
NVDA,Stock,Nvidia,43,-71,22/6/2020,93,96.425003,91.25,91.550003,91.426949,219110400,2020
NVDA,Stock,Nvidia,43,-71,29/6/2020,91.697502,97.375,89,96.122498,95.993286,140084400,2020
NVDA,Stock,Nvidia,43,-71,6/7/2020,97.417503,106.552498,97.125,104.792503,104.651649,203139600,2020
NVDA,Stock,Nvidia,43,-71,13/7/2020,105.949997,107.922501,97.855003,102.014999,101.877869,201498400,2020
NVDA,Stock,Nvidia,43,-71,20/7/2020,102.7425,106.025002,97.769997,101.945,101.807961,181413200,2020
NVDA,Stock,Nvidia,43,-71,27/7/2020,102.322502,107.665001,102.092499,106.147499,106.004814,154323600,2020
NVDA,Stock,Nvidia,43,-71,3/8/2020,107.324997,115.047501,107.152496,111.995003,111.84446,155981200,2020
NVDA,Stock,Nvidia,43,-71,10/8/2020,113.342499,117.217499,107.957497,115.639999,115.48455,198761600,2020
NVDA,Stock,Nvidia,43,-71,17/8/2020,118.512497,128.087494,118.172501,126.834999,126.664505,366862800,2020
NVDA,Stock,Nvidia,43,-71,24/8/2020,128.837494,131.479996,125.074997,131.477493,131.300766,195564800,2020
NVDA,Stock,Nvidia,43,-71,31/8/2020,131.827499,147.267502,117.047501,126.224998,126.055328,429498000,2020
NVDA,Stock,Nvidia,43,-71,7/9/2020,117.345001,130.652496,117.042503,121.644997,121.517838,286754000,2020
NVDA,Stock,Nvidia,43,-71,14/9/2020,130.809998,133.149994,119.887497,121.892502,121.765068,397665600,2020
NVDA,Stock,Nvidia,43,-71,21/9/2020,119.25,128.835007,119.044998,128.737503,128.602921,333376400,2020
NVDA,Stock,Nvidia,43,-71,28/9/2020,130.402496,137.627502,127.5,130.622498,130.485947,296195200,2020
NVDA,Stock,Nvidia,43,-71,5/10/2020,132.360001,141.419998,132.227493,137.627502,137.483612,240811600,2020
NVDA,Stock,Nvidia,43,-71,12/10/2020,139.895004,143.485001,137.677505,138.115005,137.970612,156506400,2020
NVDA,Stock,Nvidia,43,-71,19/10/2020,139.029999,139.835007,132.317505,135.902496,135.760422,127084000,2020
NVDA,Stock,Nvidia,43,-71,26/10/2020,134.270004,136.927505,123,125.339996,125.208969,170083600,2020
NVDA,Stock,Nvidia,43,-71,2/11/2020,126.577499,145.887497,123.949997,145.619995,145.467758,168515600,2020
NVDA,Stock,Nvidia,43,-71,9/11/2020,145.524994,146.914993,126.282501,132.970001,132.830978,234391200,2020
NVDA,Stock,Nvidia,43,-71,16/11/2020,131.725006,136.494995,130.649994,130.877502,130.740692,214375200,2020
NVDA,Stock,Nvidia,43,-71,23/11/2020,131.712494,134.074997,128.850006,132.612503,132.473862,113504800,2020
NVDA,Stock,Nvidia,43,-71,30/11/2020,132.649994,136.735001,129.722504,135.582504,135.440765,126902400,2020
NVDA,Stock,Nvidia,43,-71,7/12/2020,136.012497,137.3125,128.229996,130.132507,130.034866,131349200,2020
NVDA,Stock,Nvidia,43,-71,14/12/2020,130.880005,134.639999,130.705002,132.720001,132.620422,125973600,2020
NVDA,Stock,Nvidia,43,-71,21/12/2020,130.747498,133.699997,129.387497,129.9375,129.840012,76494000,2020
NVDA,Stock,Nvidia,43,-71,28/12/2020,130.625,132.137497,127.6325,130.550003,130.452057,80075600,2020
NVDA,Stock,Nvidia,43,-71,4/1/2021,131.042496,136.524994,125.860001,132.767502,132.667877,221783200,2021
NVDA,Stock,Nvidia,43,-71,11/1/2021,134.1875,139.610001,128.485001,128.595001,128.498505,158074800,2021
NVDA,Stock,Nvidia,43,-71,18/1/2021,130.162506,139.992493,128.440002,137.125,137.02211,106936000,2021
NVDA,Stock,Nvidia,43,-71,25/1/2021,137.817505,138.285004,127.9375,129.897507,129.800049,128623200,2021
NVDA,Stock,Nvidia,43,-71,1/2/2021,130.532501,139.317505,129.027496,135.910004,135.808029,105354400,2021
NVDA,Stock,Nvidia,43,-71,8/2/2021,137.272507,152.912506,137.272507,149.612503,149.500244,203312000,2021
NVDA,Stock,Nvidia,43,-71,15/2/2021,150.642502,153.725006,145.75,149.264999,149.153015,110230800,2021
NVDA,Stock,Nvidia,43,-71,22/2/2021,147.747498,151.332504,132.162506,137.145004,137.042114,249135200,2021
NVDA,Stock,Nvidia,43,-71,1/3/2021,138.75,139.25,116.792503,124.614998,124.5215,211107600,2021
NVDA,Stock,Nvidia,43,-71,8/3/2021,124.5,130.462494,115.665001,128.559998,128.463547,199319200,2021
NVDA,Stock,Nvidia,43,-71,15/3/2021,128.647507,135.125,126.125,128.457504,128.405426,133108400,2021
NVDA,Stock,Nvidia,43,-71,22/3/2021,129.127502,133.945007,122.720001,128.392502,128.340454,142480400,2021
NVDA,Stock,Nvidia,43,-71,29/3/2021,128.202499,138.699997,127,138.117493,138.061493,109677600,2021
NVDA,Stock,Nvidia,43,-71,5/4/2021,138.675003,144.714996,137.115005,144,143.941635,113828800,2021
NVDA,Stock,Nvidia,43,-71,12/4/2021,142.897507,162.142502,141.392502,159.125,159.060501,286472400,2021
NVDA,Stock,Nvidia,43,-71,19/4/2021,155.365005,158.074997,147.835007,152.652496,152.590622,146061600,2021
NVDA,Stock,Nvidia,43,-71,26/4/2021,151.850006,156.705002,149.970001,150.095001,150.034149,94689200,2021
NVDA,Stock,Nvidia,43,-71,3/5/2021,151.25,152.467499,140.102493,148.122498,148.062454,132396800,2021
NVDA,Stock,Nvidia,43,-71,10/5/2021,147.872498,148.059998,134.589996,142.429993,142.372253,140191600,2021
NVDA,Stock,Nvidia,43,-71,17/5/2021,141.570007,152.220001,135.432495,149.917496,149.85672,174182000,2021
NVDA,Stock,Nvidia,43,-71,24/5/2021,152.125,162.774994,151.759995,162.445007,162.37915,258667600,2021
NVDA,Stock,Nvidia,43,-71,31/5/2021,162.699997,176.610001,159.032501,175.782501,175.711243,226410000,2021
NVDA,Stock,Nvidia,43,-71,7/6/2021,175.712494,179.392502,171.759995,178.252502,178.180237,198534000,2021
NVDA,Stock,Nvidia,43,-71,14/6/2021,179.059998,193.75,175.845001,186.387497,186.35463,265004400,2021
NVDA,Stock,Nvidia,43,-71,21/6/2021,184.352493,194.199997,178.227493,190.309998,190.276443,218417200,2021
NVDA,Stock,Nvidia,43,-71,28/6/2021,193.612503,205.052505,193.190002,204.869995,204.833878,201253600,2021
NVDA,Stock,Nvidia,43,-71,5/7/2021,207.375,208.75,197.007507,200.502502,200.467148,166506000,2021
NVDA,Stock,Nvidia,43,-71,12/7/2021,202.399994,205.327499,180.729996,181.610001,181.577988,223158000,2021
NVDA,Stock,Nvidia,43,-71,19/7/2021,179.152496,198.869995,178.654999,195.580002,195.545517,207426200,2021
NVDA,Stock,Nvidia,43,-71,26/7/2021,193.110001,198.529999,187.410004,194.990005,194.955627,102900700,2021
NVDA,Stock,Nvidia,43,-71,2/8/2021,197,207.330002,192.199997,203.660004,203.6241,114025400,2021
NVDA,Stock,Nvidia,43,-71,9/8/2021,204.460007,205.080002,194.300003,201.880005,201.844406,84608300,2021
NVDA,Stock,Nvidia,43,-71,16/8/2021,201.350006,208.649994,187.619995,208.160004,208.123306,214296800,2021
NVDA,Stock,Nvidia,43,-71,23/8/2021,209.710007,227.220001,209.5,226.360001,226.320084,176301400,2021
NVDA,Stock,Nvidia,43,-71,30/8/2021,228.300003,230.429993,221.199997,228.429993,228.389725,119256300,2021
NVDA,Stock,Nvidia,43,-71,6/9/2021,228.330002,228.990005,219.770004,224.779999,224.779999,89754600,2021
NVDA,Stock,Nvidia,43,-71,13/9/2021,226.839996,229.639999,218.300003,219,219,111432900,2021
NVDA,Stock,Nvidia,43,-71,20/9/2021,211.460007,225.350006,206.619995,220.809998,220.809998,128906400,2021
NVDA,Stock,Nvidia,43,-71,27/9/2021,217.100006,217.990005,202.029999,207.419998,207.419998,126846000,2021
NVDA,Stock,Nvidia,43,-71,4/10/2021,205.039993,213.220001,195.550003,208.309998,208.309998,133006300,2021
NVDA,Stock,Nvidia,43,-71,11/10/2021,205.75,219.309998,205.110001,218.619995,218.619995,97655800,2021
NVDA,Stock,Nvidia,43,-71,18/10/2021,217.490005,231.300003,216.440002,227.259995,227.259995,93421700,2021
NVDA,Stock,Nvidia,43,-71,25/10/2021,229.729996,257.089996,227.699997,255.669998,255.669998,148846400,2021
NVDA,Stock,Nvidia,43,-71,1/11/2021,256.48999,314,252.270004,297.519989,297.519989,280412100,2021
NVDA,Stock,Nvidia,43,-71,8/11/2021,301.48999,323.100006,287.779999,303.899994,303.899994,253037600,2021
NVDA,Stock,Nvidia,43,-71,15/11/2021,305.519989,330.880005,288,329.850006,329.850006,239087500,2021
NVDA,Stock,Nvidia,43,-71,22/11/2021,335.170013,346.470001,308.799988,315.029999,315.029999,200472900,2021
TWTR,Stock,Twitter,42,-71,4/11/2013,45.099998,50.09,40.689999,41.650002,41.650002,145626900,2013
TWTR,Stock,Twitter,42,-71,11/11/2013,40.5,45.669998,39.400002,43.98,43.98,50228900,2013
TWTR,Stock,Twitter,42,-71,18/11/2013,43.5,43.950001,40,41,41,40524400,2013
TWTR,Stock,Twitter,42,-71,25/11/2013,41.080002,41.580002,38.799999,41.57,41.57,33805000,2013
TWTR,Stock,Twitter,42,-71,2/12/2013,41.790001,46.349998,40.400002,44.950001,44.950001,41169600,2013
TWTR,Stock,Twitter,42,-71,9/12/2013,45.59,59.41,45.02,59,59,132216600,2013
TWTR,Stock,Twitter,42,-71,16/12/2013,57.860001,60.25,54.23,60.009998,60.009998,117445700,2013
TWTR,Stock,Twitter,42,-71,23/12/2013,59.849998,74.730003,59.700001,63.75,63.75,201146300,2013
TWTR,Stock,Twitter,42,-71,30/12/2013,60.27,70.43,58.57,69,69,145806500,2013
TWTR,Stock,Twitter,42,-71,6/1/2014,64.830002,67.730003,55.59,57,57,139723300,2014
TWTR,Stock,Twitter,42,-71,13/1/2014,59.98,64.690002,57.290001,62.200001,62.200001,102273900,2014
TWTR,Stock,Twitter,42,-71,20/1/2014,63.330002,63.799999,60.880001,61.740002,61.740002,48898100,2014
TWTR,Stock,Twitter,42,-71,27/1/2014,61.77,65.370003,56.099998,64.5,64.5,70392600,2014
TWTR,Stock,Twitter,42,-71,3/2/2014,65.919998,67.239998,49.990002,54.349998,54.349998,159473500,2014
TWTR,Stock,Twitter,42,-71,10/2/2014,54.5,58.98,52.34,57.439999,57.439999,87582600,2014
TWTR,Stock,Twitter,42,-71,17/2/2014,57.880001,58.950001,54.619999,55.919998,55.919998,56303400,2014
TWTR,Stock,Twitter,42,-71,24/2/2014,56.029999,56.990002,54.130001,54.91,54.91,44530600,2014
TWTR,Stock,Twitter,42,-71,3/3/2014,53.889999,56.09,52.900002,53.529999,53.529999,38297800,2014
TWTR,Stock,Twitter,42,-71,10/3/2014,54.09,55.84,51.799999,51.919998,51.919998,40582500,2014
TWTR,Stock,Twitter,42,-71,17/3/2014,52.080002,52.490002,49.509998,50.919998,50.919998,48341600,2014
TWTR,Stock,Twitter,42,-71,24/3/2014,50.689999,50.939999,43.310001,47.299999,47.299999,61749100,2014
TWTR,Stock,Twitter,42,-71,31/3/2014,47.549999,47.75,42.369999,43.139999,43.139999,45622100,2014
TWTR,Stock,Twitter,42,-71,7/4/2014,42.869999,44.599998,39.68,40.049999,40.049999,61618800,2014
TWTR,Stock,Twitter,42,-71,14/4/2014,41.400002,46.549999,40.119999,45.009998,45.009998,60923300,2014
TWTR,Stock,Twitter,42,-71,21/4/2014,44.959999,47.09,41.310001,41.610001,41.610001,45982400,2014
TWTR,Stock,Twitter,42,-71,28/4/2014,41.759998,43.970001,37.240002,39.02,39.02,109373800,2014
TWTR,Stock,Twitter,42,-71,5/5/2014,38.52,39.599998,29.51,32.049999,32.049999,297163100,2014
TWTR,Stock,Twitter,42,-71,12/5/2014,33.080002,34.099998,32.02,32.259998,32.259998,122840800,2014
TWTR,Stock,Twitter,42,-71,19/5/2014,32.049999,32.439999,30.450001,30.5,30.5,111110100,2014
TWTR,Stock,Twitter,42,-71,26/5/2014,30.940001,35.139999,30.379999,32.439999,32.439999,180125200,2014
TWTR,Stock,Twitter,42,-71,2/6/2014,32.889999,34.889999,31.620001,33.330002,33.330002,140265300,2014
TWTR,Stock,Twitter,42,-71,9/6/2014,33.240002,37.27,33.09,36.900002,36.900002,177266700,2014
TWTR,Stock,Twitter,42,-71,16/6/2014,36.700001,39.299999,36.439999,39.240002,39.240002,150067700,2014
TWTR,Stock,Twitter,42,-71,23/6/2014,39.07,42,38.009998,40.93,40.93,166128300,2014
TWTR,Stock,Twitter,42,-71,30/6/2014,40.810001,42.950001,40.349998,41.330002,41.330002,98939400,2014
TWTR,Stock,Twitter,42,-71,7/7/2014,41.080002,41.450001,36.110001,38.330002,38.330002,145879300,2014
TWTR,Stock,Twitter,42,-71,14/7/2014,38.57,39.380001,35.950001,37.049999,37.049999,113089800,2014
TWTR,Stock,Twitter,42,-71,21/7/2014,37.23,39,36.849998,38.16,38.16,87830300,2014
TWTR,Stock,Twitter,42,-71,28/7/2014,38.299999,48,37.560001,44.130001,44.130001,282680600,2014
TWTR,Stock,Twitter,42,-71,4/8/2014,43.700001,44.529999,42.509998,43.130001,43.130001,109541400,2014
TWTR,Stock,Twitter,42,-71,11/8/2014,43.48,45.5,42.709999,44.759998,44.759998,105599000,2014
TWTR,Stock,Twitter,42,-71,18/8/2014,45.060001,46.139999,44.759998,45.98,45.98,67171100,2014
TWTR,Stock,Twitter,42,-71,25/8/2014,46.220001,50.349998,45.700001,49.75,49.75,138430500,2014
TWTR,Stock,Twitter,42,-71,1/9/2014,50.02,51.849998,49.049999,50.700001,50.700001,107342900,2014
TWTR,Stock,Twitter,42,-71,8/9/2014,51.799999,53.639999,50.220001,52.110001,52.110001,154897700,2014
TWTR,Stock,Twitter,42,-71,15/9/2014,51.599998,53,47.560001,53,53,148670700,2014
TWTR,Stock,Twitter,42,-71,22/9/2014,52.380001,53.34,51.02,51.889999,51.889999,94587800,2014
TWTR,Stock,Twitter,42,-71,29/9/2014,51.09,54.73,49.150002,53.939999,53.939999,110737200,2014
TWTR,Stock,Twitter,42,-71,6/10/2014,53.939999,55.990002,50.299999,50.400002,50.400002,153682900,2014
TWTR,Stock,Twitter,42,-71,13/10/2014,50.540001,51.91,46.380001,48.77,48.77,154871300,2014
TWTR,Stock,Twitter,42,-71,20/10/2014,49.07,52.150002,48.799999,49.950001,49.950001,100415000,2014
TWTR,Stock,Twitter,42,-71,27/10/2014,50.02,50.240002,39.939999,41.470001,41.470001,241579900,2014
TWTR,Stock,Twitter,42,-71,3/11/2014,40.549999,41.799999,39.700001,40.310001,40.310001,105579400,2014
TWTR,Stock,Twitter,42,-71,10/11/2014,40.34,43.950001,38.810001,41.849998,41.849998,190407200,2014
TWTR,Stock,Twitter,42,-71,17/11/2014,41.459999,41.68,39.209999,40.029999,40.029999,84104000,2014
TWTR,Stock,Twitter,42,-71,24/11/2014,39.990002,42.080002,39.560001,41.740002,41.740002,66228300,2014
TWTR,Stock,Twitter,42,-71,1/12/2014,41.290001,41.290001,38.330002,38.490002,38.490002,77485500,2014
TWTR,Stock,Twitter,42,-71,8/12/2014,38.080002,38.119999,34.619999,37.099998,37.099998,98082900,2014
TWTR,Stock,Twitter,42,-71,15/12/2014,38.130001,38.380001,34.950001,37.080002,37.080002,89775200,2014
TWTR,Stock,Twitter,42,-71,22/12/2014,37.5,39.25,37.310001,37.599998,37.599998,50515200,2014
TWTR,Stock,Twitter,42,-71,29/12/2014,37.389999,37.509998,35.459999,36.560001,36.560001,62751900,2014
TWTR,Stock,Twitter,42,-71,5/1/2015,36.259998,40.34,35.639999,40.169998,40.169998,114718000,2015
TWTR,Stock,Twitter,42,-71,12/1/2015,40.279999,40.950001,36.849998,37.310001,37.310001,100097300,2015
TWTR,Stock,Twitter,42,-71,19/1/2015,37.59,39.970001,36.540001,39.419998,39.419998,66713900,2015
TWTR,Stock,Twitter,42,-71,26/1/2015,39.330002,40.130001,36.07,37.529999,37.529999,87430900,2015
TWTR,Stock,Twitter,42,-71,2/2/2015,37.700001,48.5,36.919998,48.009998,48.009998,230378400,2015
TWTR,Stock,Twitter,42,-71,9/2/2015,46.73,48.82,45.57,48.5,48.5,137093900,2015
TWTR,Stock,Twitter,42,-71,16/2/2015,48.200001,49.880001,47.360001,49.110001,49.110001,71082300,2015
TWTR,Stock,Twitter,42,-71,23/2/2015,49.02,50.009998,47.959999,48.080002,48.080002,72623700,2015
TWTR,Stock,Twitter,42,-71,2/3/2015,48.259998,48.799999,46.41,46.75,46.75,69522200,2015
TWTR,Stock,Twitter,42,-71,9/3/2015,47.220001,48.080002,45.130001,46.66,46.66,68772500,2015
TWTR,Stock,Twitter,42,-71,16/3/2015,46.900002,49.150002,46.049999,48.439999,48.439999,71353500,2015
TWTR,Stock,Twitter,42,-71,23/3/2015,48.240002,51.869999,47.869999,50.009998,50.009998,125504400,2015
TWTR,Stock,Twitter,42,-71,30/3/2015,50.450001,51.689999,48.66,50.419998,50.419998,81986900,2015
TWTR,Stock,Twitter,42,-71,6/4/2015,50.029999,53.490002,49.869999,51.939999,51.939999,105138300,2015
TWTR,Stock,Twitter,42,-71,13/4/2015,51.990002,52.34,50.189999,50.66,50.66,68720400,2015
TWTR,Stock,Twitter,42,-71,20/4/2015,51.07,52.200001,50.240002,50.82,50.82,57332600,2015
TWTR,Stock,Twitter,42,-71,27/4/2015,50.84,52.540001,37.369999,37.84,37.84,306254100,2015
TWTR,Stock,Twitter,42,-71,4/5/2015,38.720001,38.959999,36.52,37.59,37.59,114990000,2015
TWTR,Stock,Twitter,42,-71,11/5/2015,37.580002,38.200001,37,37.099998,37.099998,69256400,2015
TWTR,Stock,Twitter,42,-71,18/5/2015,37.099998,37.939999,36.389999,36.599998,36.599998,88893300,2015
TWTR,Stock,Twitter,42,-71,25/5/2015,36.669998,37.330002,36.099998,36.669998,36.669998,62293300,2015
TWTR,Stock,Twitter,42,-71,1/6/2015,36.689999,37.790001,36.16,37,37,72777300,2015
TWTR,Stock,Twitter,42,-71,8/6/2015,36.91,37.25,35.549999,35.900002,35.900002,119897800,2015
TWTR,Stock,Twitter,42,-71,15/6/2015,35.240002,36.279999,33.509998,35.860001,35.860001,163188700,2015
TWTR,Stock,Twitter,42,-71,22/6/2015,35.950001,36.200001,34.669998,35.259998,35.259998,88513600,2015
